timestamp,actual,forecasted
2026-04-25 01:46:35.210285,1.4008,1.3960702
2026-04-25 01:46:45.210285,1.4045,1.3956978
2026-04-25 01:46:55.210285,1.407,1.3959371
2026-04-25 01:47:05.210285,1.5973,1.3969747
2026-04-25 01:47:15.210285,1.5969,1.3999572
2026-04-25 01:47:25.210285,1.5897,1.4039232
2026-04-25 01:47:35.210285,1.5811,1.4071274
2026-04-25 01:47:45.210285,1.5759,1.4092028
2026-04-25 01:47:55.210285,1.5689,1.5588472
2026-04-25 01:48:05.210285,1.5629,1.56575
2026-04-25 01:48:15.210285,1.5525,1.552969
2026-04-25 01:48:25.210285,1.5424,1.54882
2026-04-25 01:48:35.210285,1.5302,1.543054
2026-04-25 01:48:45.210285,1.5209,1.5357416
2026-04-25 01:48:55.210285,1.5119,1.5263814
2026-04-25 01:49:05.210285,1.5037,1.5209147
2026-04-25 01:49:15.210285,1.4944,1.5155783
2026-04-25 01:49:25.210285,1.4854,1.5011834
2026-04-25 01:49:35.210285,1.4782,1.4970417
2026-04-25 01:49:45.210285,1.4693,1.4946206
2026-04-25 01:49:55.210285,1.468,1.4885441
2026-04-25 01:50:05.210285,1.4696,1.4813075
2026-04-25 01:50:15.210285,1.4694,1.4776928
2026-04-25 01:50:25.210285,1.4691,1.468301
2026-04-25 01:50:35.210285,1.4684,1.4643544
2026-04-25 01:50:45.210285,1.4624,1.4614298
2026-04-25 01:50:55.210285,1.4566,1.4652181
2026-04-25 01:51:05.210285,1.4534,1.4650327
2026-04-25 01:51:15.210285,1.4497,1.4653878
2026-04-25 01:51:25.210285,1.4467,1.4667405
2026-04-25 01:51:35.210285,1.4398,1.4621081
2026-04-25 01:51:45.210285,1.4333,1.4550822
2026-04-25 01:51:55.210285,1.428,1.4537902
2026-04-25 01:52:05.210285,1.421,1.4501393
2026-04-25 01:52:15.210285,1.4167,1.447765
2026-04-25 01:52:25.210285,1.4181,1.4409928
2026-04-25 01:52:35.210285,1.4185,1.4355203
2026-04-25 01:52:45.210285,1.4209,1.4317985
2026-04-25 01:52:55.210285,1.4206,1.4239924
2026-04-25 01:53:05.210285,1.4201,1.4185499
2026-04-25 01:53:15.210285,1.4153,1.4210117
2026-04-25 01:53:25.210285,1.4094,1.4211042
2026-04-25 01:53:35.210285,1.406,1.4235098
2026-04-25 01:53:45.210285,1.4007,1.4226141
2026-04-25 01:53:55.210285,1.3951,1.4226779
2026-04-25 01:54:05.210285,1.3915,1.4169108
2026-04-25 01:54:15.210285,1.3874,1.4110923
2026-04-25 01:54:25.210285,1.3829,1.4069206
2026-04-25 01:54:35.210285,1.3797,1.4033717
2026-04-25 01:54:45.210285,1.3758,1.3982686
2026-04-25 01:54:55.210285,1.3734,1.39529
2026-04-25 01:55:05.210285,1.3717,1.3941002
